"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CHUM","HUNTSMAN MESA COLORADO, CO US","38.3319","-107.0889","2865.1","2018-07","26.3",",,,U","10.8",",,,U"
"US1COFM0008","PENROSE 1.7 WNW, CO US","38.4431","-105.04","1656.0","2018-07",,,,
"US1COLR1116","FORT COLLINS 8.6 N, CO US","40.6781","-105.0466","1586.5","2018-07",,,,
"US1COFM0009","CANON CITY .84 SE, CO US","38.4298","-105.2314","1644.1","2018-07",,,,
"US1COLR1115","ESTES PARK 1.7 W, CO US","40.3705","-105.5531","2425.6","2018-07",,,,
"US1COLR1112","LOVELAND 1.3 NE, CO US","40.4297","-105.0516","1523.7","2018-07",,,,
"US1COLR1110","WINDSOR 2.9 SW, CO US","40.4549","-104.9458","1508.8","2018-07",,,,
"US1COFM0001","PENROSE 1.2 ESE, CO US","38.4213","-105.0002","1623.1","2018-07",,,,
"US1COLR0270","FCL 1.7 SE, CO US","40.5562","-105.0643","1523.1","2018-07",,,,
"US1COME0148","GRAND JUNCTION 3.0 ESE, CO US","39.0716","-108.501","1409.1","2018-07",,,,
"USC00426357","OAK CITY, UT US","39.3758","-112.3341","1560.6","2018-07","34.8",",,,7","19.8",",,,7"
"USC00020586","BAGDAD, AZ US","34.5975","-113.1745","1199.4","2018-07","35.0","1,,,7","19.8","1,,,7"
"US1COME0140","FRUITA 1.1 NNW, CO US","39.1702","-108.7378","1376.8","2018-07",,,,
"USW00023081","GALLUP MUNICIPAL AIRPORT, NM US","35.5144","-108.794","1972.4","2018-07","32.2",",,,W","13.2",",,,W"
"USR0000CHUN","HUNTER CREEK COLORADO, CO US","39.7667","-108.3167","2231.1","2018-07","32.7",",,,U","15.4",",,,U"
"USC00020100","ALAMO DAM, AZ US","34.228","-113.5777","393.2","2018-07","42.2","1,,,7","25.5","1,,,7"
"US1COME0143","GRAND JUNCTION 8.0 W, CO US","39.1035","-108.7002","1453.6","2018-07",,,,
"US1COME0142","FRUITA 0.8 N, CO US","39.1683","-108.7259","1380.4","2018-07",,,,
"US1COAD0100","THORNTON 2.1 N, CO US","39.9223","-104.9554","1598.4","2018-07",,,,
"USS0009S06S","BEAVER HEAD, AZ US","33.69","-109.22","2435.4","2018-07","25.0",",,,T","10.6",",,,T"
"US1COLR1129","BERTHOUD 0.3 SW, CO US","40.3024","-105.0844","1536.5","2018-07",,,,
"US1COFM0019","CANON CITY 1.3 ENE, CO US","38.4507","-105.2192","1628.5","2018-07",,,,
"US1COLR1123","ESTES PARK 1.2 E, CO US","40.3705","-105.4987","2293.0","2018-07",,,,
"USR0000ASOL","SOLLERS ARIZONA, AZ US","32.4033","-110.7117","2377.4","2018-07","27.6",",,,U","16.1",",,,U"
"US1COCF0005","BUENA VISTA 8.9 NNW, CO US","38.9606","-106.2029","2582.9","2018-07",,,,
"US1COFM0014","COTOPAXI 4.9 SE, CO US","38.3137","-105.6306","2251.9","2018-07",,,,
"USS0011R10S","PROMONTORY, AZ US","34.37","-111.01","2417.1","2018-07","25.8",",,,T","14.4",",,,T"
"USC00296465","OTIS, NM US","36.3338","-107.8408","2097.0","2018-07","30.9",",,,7","15.3",",,,7"
"US1COFM0011","CANON CITY 1.0 NNE, CO US","38.4777","-105.2363","1677.9","2018-07",,,,
"US1COLR0273","FCL 2.2 NW, CO US","40.5998","-105.1151","1544.4","2018-07",,,,
"US1COLR1120","LOVELAND 2.5 NNW, CO US","40.4538","-105.0856","1553.9","2018-07",,,,
"USC00022754","DUNCAN, AZ US","32.748","-109.1213","1115.6","2018-07","36.6",",,,7","19.7",",,,7"
"USW00023090","FARMINGTON FOUR CORNERS REGIONAL AIRPORT, NM US","36.74361","-108.22917","1674.9","2018-07","34.3",",,,W","17.5",",,,W"
"USC00421918","CUTLER DAM, UT US","41.8328","-112.0558","1307.6","2018-07","34.6",",,,7","16.8",",,,7"
"US1COJF0222","CONIFER 5.7 SW, CO US","39.4722","-105.3913","2603.9","2018-07",,,,
"USW00003016","RIFLE GARFIELD CO AIRPORT, CO US","39.52778","-107.71972","1683.1","2018-07","35.8",",,,W","15.0",",,,W"
"US1NMDA0308","LAS CRUCES 5.8 WNW, NM US","32.3556","-106.853","1204.9","2018-07",,,,
"US1NMDA0309","LA UNION 2.2 SE, NM US","31.9232","-106.6443","1151.5","2018-07",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2018-07","32.4",",,,W","15.7",",,,W"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","39.1342","-108.54","1480.7","2018-07","36.6",",,,W","19.5",",,,W"
"USW00023061","ALAMOSA SAN LUIS VALLEY REGIONAL AIRPORT, CO US","37.4389","-105.8613","2296.1","2018-07","29.4",",,,W","9.6",",,,W"
"US1COLR0247","ESTES PARK 3.3 SSW, CO US","40.3302","-105.5221","2467.1","2018-07",,,,
"USW00023062","DENVER STAPLETON, CO US","39.7633","-104.8694","1611.2","2018-07","31.8",",,,7","16.1",",,,7"
"USC00426340","NUTTER S RANCH, UT US","39.80823","-110.25705","1764.8","2018-07","34.6",",,,H","14.6",",,,H"
"USR0000BRIM","BRIMSTONE RES. MILFORD 20 WSW, UT US","38.3083","-113.3847","1713.0","2018-07","34.1",",,,U","18.1",",,,U"
"US1NMDA0305","ORGAN 0.1 NE, NM US","32.4269","-106.5999","1552.7","2018-07",,,,
"USW00003013","LAMAR MUNICIPAL AIRPORT, CO US","38.07","-102.68806","1129.0","2018-07","35.3",",,,W","17.8",",,,W"
"US1NMDA0307","LAS CRUCES 1.9 NE, NM US","32.3545","-106.7312","1300.3","2018-07",,,,
"US1COME0125","GRAND JUNCTION 2.3 E, CO US","39.088","-108.5092","1426.5","2018-07",,,,
"USR0000HORR","HORSE RIDGE UTAH, UT US","39.9336","-110.8617","2584.7","2018-07","26.6",",,,U","15.1",",,,U"
"US1COMN0001","PAGOSA SPRINGS 9.1 NNW, CO US","37.398","-107.059","2703.9","2018-07",,,,
"US1NMSR0007","ENGLE 4.0 ESE, NM US","33.1659","-106.9657","1488.9","2018-07",,,,
"USR0000HORS","HORSE HOLLOW COVE FORT 5 W UT, UT US","38.6667","-112.6508","1831.8","2018-07","33.3",",,,U","18.7",",,,U"
"US1NMDA0319","LAS CRUCES 3.1 S, NM US","32.2917","-106.746","1214.9","2018-07",,,,
"US1COLR1109","LOVELAND 2.8 WNW, CO US","40.4277","-105.1241","1572.5","2018-07",,,,
"USR0000ABLA","BLACK HILLS ARIZONA, AZ US","33.0867","-109.9506","1005.8","2018-07","37.6",",,,U","24.4",",,,U"
"USW00023078","DEMING MUNICIPAL AIRPORT, NM US","32.26222","-107.72056","1310.9","2018-07","35.1",",,,W","19.9",",,,W"
"USC00054770","LAMAR, CO US","38.0936","-102.6306","1105.5","2018-07","34.1",",,,7","17.5",",,,7"
"US1COJF0212","LITTLETON 6.4 W, CO US","39.6082","-105.1371","1783.1","2018-07",,,,
"US1COLR0259","FCL 2.5 W, CO US","40.5857","-105.1317","1560.0","2018-07",,,,
"US1COMN0004","CREEDE 0.2 WSW, CO US","37.8493","-106.929","2718.8","2018-07",,,,
"US1NMDA0312","MESQUITE 3.1 NW, NM US","32.2008","-106.7272","1179.0","2018-07",,,,
"USR0000ASMI","SMITH PEAK ARIZONA, AZ US","34.1158","-113.3472","762.0","2018-07","39.3",",,,U","27.4",",,,U"
"US1COLR0255","FCL, CO US","40.5759","-105.0858","1527.0","2018-07",,,,
"USC00424174","IBAPAH, UT US","40.0379","-113.9885","1609.0","2018-07","36.1",",,,7","11.2",",,,7"
"US1COLR0252","BELLVUE 1 NW, CO US","40.635","-105.1817","1599.0","2018-07",,,,
"USC00053446","GOULD 4 SE S F S P, CO US","40.5092","-106.0056","2743.2","2018-07","25.0","2,,,7","4.7","2,,,7"
"USC00427686","SANTAQUIN CHLORINATOR, UT US","39.9578","-111.7794","1572.8","2018-07","33.3",",,,7","18.3",",,,7"
"US1COLR1100","FORT COLLINS 5.5 S, CO US","40.4756","-105.0721","1535.6","2018-07",,,,
"USC00051268","CAMPO 7 S, CO US","37.01029","-102.55367","1251.2","2018-07","33.0",",,,7","16.6",",,,7"
"US1COLR0250","LIVERMORE 10.5 WSW, CO US","40.751","-105.4096","2268.9","2018-07",,,,
"US1NMDA0317","LAS CRUCES 0.4 NE, NM US","32.3402","-106.7502","1272.8","2018-07",,,,
"US1COLR0260","FCL 1.5 WSW, CO US","40.5707","-105.1121","1545.9","2018-07",,,,
"US1COME0137","GRAND JUNCTION 3.6 W, CO US","39.0809","-108.6192","1418.2","2018-07",,,,
"US1COME0136","DE BEQUE 7.1 SSE, CO US","39.2408","-108.1538","1708.7","2018-07",,,,
"US1COME0135","GLADE PARK 1.4 NW, CO US","39.0166","-108.7459","2111.3","2018-07",,,,
"USW00023070","TRINIDAD PERRY STOKES AIRPORT, CO US","37.26222","-104.33778","1749.9","2018-07","33.4",",,,W","16.4",",,,W"
"US1COME0133","COLLBRAN 4.6 SSE, CO US","39.1796","-107.921","2140.9","2018-07",,,,
"US1COSA0035","SARGENTS 0.3 NE, CO US","38.4026","-106.4157","2593.2","2018-07",,,,
"US1COAM0010","GREAT SAND DUNES 7.0 SSW, CO US","37.6517","-105.5794","2404.9","2018-07",,,,
"US1COWE0326","FORT LUPTON 7.4 NW, CO US","40.1706","-104.8858","1497.8","2018-07",,,,
"USS0005K09S","GRIZZLY PEAK, CO US","39.65","-105.87","3383.3","2018-07",,,,
"USS0011K12S","MOUNT BALDY, UT US","39.14","-111.51","2893.8","2018-07","22.5",",,,T","10.5",",,,T"
"US1COKW0038","EADS 6.1 ESE, CO US","38.4479","-102.6746","1252.4","2018-07",,,,
"US1AZPM0038","VALENCIA WEST 1.3 SW, AZ US","32.1213","-111.1216","768.4","2018-07",,,,
"USC00052947","FLEMING 3 SW, CO US","40.6483","-102.8594","1297.2","2018-07","32.4",",,,7","15.6",",,,7"
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.4349","-112.4004","297.2","2018-07",,,,
"US1COME0064","GRAND JUNCTION 5.5 SW, CO US","39.0393","-108.6349","1509.1","2018-07",,,,
"USC00293706","GRENVILLE, NM US","36.5938","-103.6191","1829.4","2018-07","30.4",",,,7","14.3",",,,7"
"USS0012M11S","YANKEE RESERVOIR, UT US","37.75","-112.78","2654.2","2018-07","23.9",",,,T","11.9",",,,T"
"USW00003027","CLINES CORNERS, NM US","35.00278","-105.66278","2159.8","2018-07","29.5",",,,W","13.9",",,,W"
"US1COMR0001","BRUSH 0.8 S, CO US","40.2469","-103.624","1296.9","2018-07",,,,
"USW00003026","BURLINGTON CARSON AIRPORT, CO US","39.24472","-102.28417","1277.7","2018-07","31.9",",,,W","16.0",",,,W"
"USW00003029","WINDOW ROCK AIRPORT, AZ US","35.6575","-109.06139","2054.0","2018-07","32.4",",,,W","13.6",",,,W"
"USS0011H08S","BEN LOMOND PEAK, UT US","41.38","-111.94","2438.4","2018-07","25.6",",,,T","16.3",",,,T"
"US1COLR0758","FORT COLLINS 4.2 S, CO US","40.4955","-105.0567","1494.1","2018-07",,,,
"USW00003028","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","37.28333","-102.61389","1335.9","2018-07","32.0",",,,W","16.0",",,,W"
"USC00292865","ELK, NM US","32.916","-105.3381","1808.7","2018-07","29.5","3,,,7","14.5","4,,,7"
"USS0005N11S","RED RIVER PASS NUMBER 2, NM US","36.7","-105.34","3002.3","2018-07","22.9",",,,T","7.9",",,,T"
"USC00050754","BLACK CANYON OF THE GUNNISON, CO US","38.5547","-107.6872","2484.4","2018-07","30.3",",,,7","12.4",",,,7"
"US1COLR0752","BERTHOUD 5.3 WSW, CO US","40.2696","-105.1691","1584.4","2018-07",,,,
"USC00052932","FLAGLER 1 S, CO US","39.28135","-103.06207","1499.9","2018-07","31.6","1,,,7","15.1","2,,,7"
"USR0000CPOR","PORCUPINE CREEK COLORADO, CO US","40.0978","-106.6464","2712.7","2018-07","25.9",",,,U","4.6",",,,U"
"US1COAM0021","ALAMOSA 1.2 NE, CO US","37.4795","-105.8548","2301.2","2018-07",,,,
"USR0000AFAP","MOUNTAIN LION ARIZONA, AZ US","33.7011","-109.7058","1671.2","2018-07","27.4",",,,U","13.4",",,,U"
"US1COEL0005","ELIZABETH 2.1 NW, CO US","39.3811","-104.629","2017.2","2018-07",,,,
"USS0011K11S","GBRC HQ, UT US","39.32","-111.49","2603.3","2018-07","24.6",",,,T","11.8",",,,T"
"USC00299496","VILLANUEVA, NM US","35.2666","-105.3572","1757.2","2018-07","32.3",",,,7","15.2",",,,7"
"USS0009S02S","MAVERICK FORK, AZ US","33.92","-109.46","2804.2","2018-07","21.7",",,,T","10.1",",,,T"
"USC00051609","CIMARRON, CO US","38.4432","-107.557","2137.0","2018-07","32.0",",,,7","8.1",",,,7"
"US1COAM0029","GREAT SAND DUNES 7.0 SSW, CO US","37.6497","-105.5737","2432.6","2018-07",,,,
"US1CODG0021","PARKER 1.3 WNW, CO US","39.5201","-104.7851","1788.0","2018-07",,,,
"US1AZPM0024","TUCSON 8.5 NE, AZ US","32.2871","-110.7949","795.5","2018-07",,,,
"US1AZMR0232","SCOTTSDALE 17.7 N, AZ US","33.754","-111.847","817.8","2018-07",,,,
"USC00050756","BLACK FOREST 6 WNW, CO US","39.0294","-104.8018","2120.5","2018-07","29.7",",,,7","13.0",",,,7"
"US1AZGH0002","PIMA 0.7 ESE, AZ US","32.8857","-109.81","869.0","2018-07",,,,
"USC00052934","FLATIRON RESERVOIR, CO US","40.3692","-105.2353","1677.6","2018-07",,,,
"US1COME0079","GRAND JUNCTION 3.9 WSW, CO US","39.0752","-108.6236","1422.5","2018-07",,,,
"USC00024453","JEROME, AZ US","34.7522","-112.1114","1508.8","2018-07","32.9",",,,7","20.4",",,,7"
"US1COEL0013","KIOWA 2.2 WNW, CO US","39.3538","-104.5051","1998.9","2018-07",,,,
"USS0011H07S","GARDEN CITY SUMMIT, UT US","41.92","-111.47","2348.5","2018-07","26.2",",,,T","8.4",",,,T"
"US1COEL0010","DEER TRAIL 6.1 SW, CO US","39.5482","-104.1273","1677.9","2018-07",,,,
"USC00291982","COCHITI DAM, NM US","35.6413","-106.3322","1694.7","2018-07","35.2","1,,,7","17.0","1,,,7"
"USR0000CPNR","PINE RIDGE COLORADO, CO US","39.2603","-108.4072","2011.7","2018-07","32.1",",,,U","17.8",",,,U"
"USC00050304","ARAPAHOE, CO US","38.8528","-102.1764","1225.3","2018-07",,,,
"USC00052965","FLORISSANT FOSSIL BED, CO US","38.9127","-105.2849","2560.9","2018-07","27.3",",,,7","6.6",",,,7"
"US1AZMR0261","MESA 1.6 ENE, AZ US","33.4305","-111.7956","384.4","2018-07",,,,
"USS0011K10S","GBRC MEADOWS, UT US","39.3","-111.45","2980.9","2018-07","22.2",",,,T","7.9",",,,T"
"US1AZMR0264","SCOTTSDALE 11.6 NNW, AZ US","33.6468","-111.9872","453.8","2018-07",,,,
"USR0000CCUC","CUCHARA COLORADO, CO US","37.0969","-104.9214","2533.8","2018-07","27.8",",,,U","12.9",",,,U"
"US1COWE0302","LONGMONT 5.1 E, CO US","40.1729","-105.0152","1499.0","2018-07",,,,
"US1COWE0303","GALETON 1.6 E, CO US","40.5211","-104.5488","1484.1","2018-07",,,,
"US1CODG0030","FRANKTOWN 3.5 NE, CO US","39.4254","-104.7043","1951.0","2018-07",,,,
"US1COME0049","GRAND JUNCTION 1.0 ESE, CO US","39.0692","-108.544","1410.9","2018-07",,,,
"USC00422057","DEER CREEK DAM, UT US","40.4044","-111.5289","1606.3","2018-07","31.3",",,,7","10.9",",,,7"
"US1COBR0013","BROOMFIELD 1.1 NE, CO US","39.939","-105.0826","1653.2","2018-07",,,,
"USR0000CLGE","LAKE GEORGE COLORADO, CO US","38.9772","-105.3553","2281.4","2018-07","27.4",",,,U","7.9",",,,U"
"US1CODG0032","LITTLETON 7.7 ESE, CO US","39.5531","-104.8954","1790.1","2018-07",,,,
"US1AZPM0012","THREE POINTS 2.9 S, AZ US","32.0255","-111.2749","916.8","2018-07",,,,
"US1COSA0061","BONANZA 6.6 S, CO US","38.1855","-106.1046","2449.7","2018-07",,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.3857","-106.7696","2511.6","2018-07",,,,
"USC00050306","ARAPAHOE 12 S, CO US","38.6841","-102.1614","1239.0","2018-07","33.1",",,,7","16.1",",,,7"
"US1AZPM0014","TUCSON 1.5 NNE, AZ US","32.2168","-110.8825","783.9","2018-07",,,,
"US1AZPM0010","TUCSON 8.4 ESE, AZ US","32.1366","-110.7679","888.2","2018-07",,,,
"USC00292837","EL VADO DAM, NM US","36.5927","-106.73","2054.4","2018-07","32.8",",,,7","11.1","1,,,7"
"USW00003048","SOCORRO 20 N, NM US","34.3557","-106.8859","1477.4","2018-07","34.5",",,,R","19.5",",,,R"
"US1COLR0735","LYONS 6.4 NW, CO US","40.2797","-105.3636","2032.1","2018-07",,,,
"USC00020080","AJO, AZ US","32.3698","-112.8599","533.7","2018-07","40.2",",,,7","26.7",",,,7"
"US1COAM0001","ALAMOSA 5.8 WNW, CO US","37.5089","-105.9736","2313.1","2018-07",,,,
"US1COWE0318","GREELEY 4.6 WNW, CO US","40.438","-104.807","1448.1","2018-07",,,,
"USS0009S04S","NUTRIOSO, AZ US","33.9","-109.16","2590.8","2018-07","23.8",",,,T","11.4",",,,T"
"US1COKW0029","EADS 16.6 SW, CO US","38.2799","-102.9501","1313.7","2018-07",,,,
"US1COAR0308","AURORA 2.7 WSW, CO US","39.6798","-104.858","1703.8","2018-07",,,,
"US1AZPM0005","TUCSON 5.0 NNW, AZ US","32.2599","-110.9331","732.1","2018-07",,,,
"US1COWE0311","LONGMONT 4.6 NE, CO US","40.2124","-105.0426","1553.6","2018-07",,,,
"USR0000AWAR","WARM SPRINGS CANYON ARIZONA, AZ US","36.7","-112.23","2441.4","2018-07","27.8",",,,U","12.9",",,,U"
"USS0012M14S","BRIAN HEAD, UT US","37.68","-112.86","3039.5","2018-07","21.0",",,,T","10.2",",,,T"
"USC00026616","PIPE SPRINGS NATIONAL MONUMENT, AZ US","36.8626","-112.7374","1499.6","2018-07",,,,
"US1AZPM0003","TUCSON 11.7 NNW, AZ US","32.3477","-110.9802","773.6","2018-07",,,,
"US1COME0053","COLLBRAN 0.2 ESE, CO US","39.2396","-107.9575","1841.9","2018-07",,,,
"USC00023582","GRAND CANYON VISITOR CENTER, AZ US","36.0597","-112.1098","2158.9","2018-07","29.0","1,,,7","16.1","1,,,7"
"USR0000LAVA","LAVA POINT UTAH, UT US","37.3917","-113.0389","2347.0","2018-07","26.6",",,,U","11.6",",,,U"
"USC00292848","ELEPHANT BUTTE DAM, NM US","33.146","-107.1843","1393.2","2018-07","35.5",",,,7","22.2",",,,7"
"USC00023584","GRAND CANYON EAST ENTRANCE, AZ US","36.0353","-111.8304","2279.9","2018-07","29.6",",,,7",,
"US1NMCL0006","ANGEL FIRE 0.2 SSE, NM US","36.3877","-105.2767","2595.1","2018-07",,,,
"USS0005N16S","NORTH COSTILLA, NM US","36.99","-105.26","3230.9","2018-07","20.3",",,,T","7.6",",,,T"
"US1NMCL0001","ANGEL FIRE 10.2 SSE, NM US","36.267","-105.1784","3065.1","2018-07",,,,
"USC00291963","CLOVIS 13 N, NM US","34.5988","-103.2161","1351.8","2018-07","32.8",",,,7","16.9",",,,7"
"USW00003074","LAS CRUCES 20 N, NM US","32.6137","-106.7414","1318.9","2018-07","34.6",",,,R","19.1",",,,R"
"USC00295084","LOS ALAMOS, NM US","35.8644","-106.3213","2262.8","2018-07","29.1",",,,7","14.1",",,,7"
"USC00298596","SUMNER LAKE, NM US","34.6033","-104.3811","1312.5","2018-07","35.6",",,,7","18.6",",,,7"
"US1COWE0364","FREDERICK 2.0 NW, CO US","40.1213","-104.9743","1501.4","2018-07",,,,
"US1COBR0032","BROOMFIELD 3.2 NNE, CO US","39.9881","-105.0453","1594.4","2018-07",,,,
"USC00427724","SCOFIELD DAM, UT US","39.7858","-111.1189","2325.6","2018-07","27.3",",,,H","9.1",",,,H"
"US1COWE0360","GREELEY 0.3 WNW, CO US","40.4223","-104.7489","1462.7","2018-07",,,,
"US1AZMR0288","MESA 13.4 E, AZ US","33.4311","-111.5885","507.5","2018-07",,,,
"US1AZMR0287","SURPRISE 10.9 NE, AZ US","33.7375","-112.1904","458.1","2018-07",,,,
"USR0000ANOO","NOON CREEK ARIZONA, AZ US","32.6678","-109.7881","1501.1","2018-07","33.4",",,,U","20.4",",,,U"
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","39.9221","-105.0319","1597.5","2018-07",,,,
"USC00026603","PINNACLE PEAK, AZ US","33.7275","-111.8605","781.8","2018-07","37.8","2,,,7","25.2","2,,,7"
"USC00026601","PINETOP 2 E, AZ US","34.124","-109.922","2194.6","2018-07","27.7",",,,7","11.6",",,,7"
"USC00427729","SCOFIELD SKYLINE MINE, UT US","39.6842","-111.2055","2650.8","2018-07","25.0",",,,7","10.9",",,,7"
"US1COEL0046","KIOWA 12.7 ENE, CO US","39.4109","-104.2391","1869.0","2018-07",,,,
"USC00298127","SANTA TERESA AIRPORT, NM US","31.8727","-106.698","1252.4","2018-07","35.5",",,,7","20.9",",,,7"
"USR0000CCRO","THE CROWN COLORADO, CO US","39.3528","-107.0931","2530.8","2018-07","29.9",",,,U","13.2",",,,U"
"USC00020060","AGUILA, AZ US","33.9433","-113.1875","659.9","2018-07",,,,
"USC00290640","AUGUSTINE 2 E, NM US","34.075","-107.6211","2133.6","2018-07","30.1",",,,7","12.8",",,,7"
"US1COLR0316","FCL 1.5 N, CO US","40.5963","-105.0908","1524.0","2018-07",,,,
"US1COLR0797","FORT COLLINS 5.4 N, CO US","40.6374","-105.0817","1537.1","2018-07",,,,
"US1UTCR0001","HELPER 0.3 SW, UT US","39.6867","-110.8639","1812.6","2018-07",,,,
"USC00292820","EL RITO, NM US","36.3466","-106.1877","2094.0","2018-07","30.4",",,,7","12.1",",,,7"
"US1COLR0311","FCL 2.3 NW, CO US","40.5999","-105.1175","1547.2","2018-07",,,,
"USW00003063","LA JUNTA 17 WSW, CO US","37.8639","-103.8224","1336.9","2018-07","35.3",",,,R","16.4",",,,R"
"US1NMSC0049","SAN ANTONIO 0.7 SSW, NM US","33.9086","-106.8725","1391.4","2018-07",,,,
"USS0011J22S","HOBBLE CREEK, UT US","40.19","-111.36","2255.2","2018-07","28.9",",,,T","13.3",",,,T"
"USW00003062","LOS ALAMOS 13 W, NM US","35.8584","-106.5214","2656.6","2018-07","24.0",",,,R","7.1",",,,R"
"USC00050797","BLUE MESA LAKE, CO US","38.4666","-107.1677","2306.7","2018-07","30.7",",,,7","9.4",",,,7"
"USC00297279","RATON FILTER PLANT, NM US","36.9194","-104.4325","2112.9","2018-07","27.9",",,,7","13.9",",,,7"
"US1COEL0049","RAMAH 4.2 WNW, CO US","39.1503","-104.2359","1940.1","2018-07",,,,
"US1NMSC0047","SOCORRO 1.3 E, NM US","34.0551","-106.8812","0.0","2018-07",,,,
"US1COEL0048","ELBERT 3.4 ESE, CO US","39.2016","-104.4703","2112.0","2018-07",,,,
"USW00003068","BULLSEYE AUXILIARY AIRFIELD USAFA, CO US","38.76667","-104.3","1837.9","2018-07",,,,
"US1NMSC0046","SAN ANTONIO 7.4 ESE, NM US","33.872","-106.749","1543.8","2018-07",,,,
"US1CODG0062","CASTLE ROCK 1.7 SSW, CO US","39.3475","-104.8649","1933.0","2018-07",,,,
"US1NMSC0052","SOCORRO 19.2 SSE, NM US","33.8088","-106.75","1498.1","2018-07",,,,
"US1NMSC0051","SOCORRO 0.9 N, NM US","34.0685","-106.9028","1408.8","2018-07",,,,
"US1COKW0004","EADS .45 E, CO US","38.4797","-102.7735","1283.2","2018-07",,,,
"USC00426405","OGDEN NE BENCH, UT US","41.2459","-111.9371","1393.5","2018-07","32.8",",,,7","19.0",",,,7"
"USW00003061","CORTEZ 8 SE, CO US","37.2553","-108.5035","2448.8","2018-07","29.6",",,,R","15.4",",,,R"
"US1NMSC0050","SOCORRO 22.7 SSE, NM US","33.74","-106.79","1471.9","2018-07",,,,
"USC00297280","RATON KRTN RADIO, NM US","36.8863","-104.4427","2023.9","2018-07","29.2","1,,,7","10.6",",,,7"
"US1COWE0374","MILLIKEN 1.3 WSW, CO US","40.3072","-104.8733","1475.8","2018-07",,,,
"USW00003060","MONTROSE 11 ENE, CO US","38.544","-107.6928","2560.9","2018-07","28.4",",,,R","12.8",",,,R"
"USS0005N14S","TAOS POWDERHORN, NM US","36.58","-105.46","3370.2","2018-07","19.2",",,,T","8.8",",,,T"
"US1COAM0031","ALAMOSA 1.1 N, CO US","37.4842","-105.8738","2303.1","2018-07",,,,
"US1COLR0767","ESTES PARK 1.8 S, CO US","40.3464","-105.5217","2420.1","2018-07",,,,
"USR0000CGYP","GYPSUM COLORADO, CO US","39.6953","-106.9731","2237.2","2018-07","33.0",",,,U","12.4",",,,U"
"US1COLR0762","FORT COLLINS 4.6 N, CO US","40.6215","-105.0637","1548.1","2018-07",,,,
"US1COAM0035","ALAMOSA 1.7 ENE, CO US","37.4794","-105.8449","2301.2","2018-07",,,,
"US1AZNV0009","TAYLOR 3.2 WNW, AZ US","34.4727","-110.1435","1745.6","2018-07",,,,
"US1COAM0032","GREAT SAND DUNES 7.6 SSW, CO US","37.6337","-105.548","2725.2","2018-07",,,,
"US1COLR0761","LAPORTE 1.4 NW, CO US","40.6348","-105.1487","1567.9","2018-07",,,,
"US1AZNV0007","PINETOP LAKESIDE 4.0 ESE, AZ US","34.1109","-109.9003","2193.0","2018-07",,,,
"USC00421168","CANYONLANDS THE NEEDLES, UT US","38.1678","-109.7597","1495.3","2018-07","37.0","1,,,7","19.3","1,,,7"
"US1CODG0067","BEVERLY HILLS 2.0 WNW, CO US","39.4828","-104.9117","1964.1","2018-07",,,,
"USS0009S01S","BALDY, AZ US","33.98","-109.5","2781.3","2018-07","23.1",",,,T","9.6",",,,T"
"USS0011H03S","TONY GROVE RANGER STATION, UT US","41.89","-111.57","1930.0","2018-07","28.9",",,,T","8.9",",,,T"
"USS0012M17S","SUU RANCH, UT US","37.6","-112.92","2493.0","2018-07","25.7",",,,T","9.8",",,,T"
"US1CODG0074","HIGHLANDS RANCH 3.2 ESE, CO US","39.5404","-104.9123","1805.9","2018-07",,,,
"US1COWE0345","NUNN 1.2 ENE, CO US","40.7106","-104.7595","1585.6","2018-07",,,,
"USC00421171","CAPITOL REEF NATIONAL PARK, UT US","38.2917","-111.2622","1676.4","2018-07","33.7",",,,7","20.0",",,,7"
"USC00025737","MOUNT LEMMON WILLOW CANYON, AZ US","32.3859","-110.69799","2141.8","2018-07","26.3",",,,7","16.8",",,,7"
"USC00423348","GRANTSVILLE 2 W, UT US","40.602","-112.5076","1386.8","2018-07","34.9",",,,7","19.3",",,,7"
"US1COWE0340","KERSEY 4.5 E, CO US","40.3868","-104.4735","1389.3","2018-07",,,,
"USR0000ARUC","RUCKER ARIZONA, AZ US","31.7611","-109.3486","1737.4","2018-07","30.0",",,,U","16.7",",,,U"
"USC00051660","CLIMAX, CO US","39.3671","-106.1898","3457.7","2018-07","19.2","1,,,7","4.9",",,,7"
"US1AZNV0012","SNOWFLAKE 5.6 W, AZ US","34.4969","-110.1668","1770.0","2018-07",,,,
"USS0005N13S","PALO, NM US","36.41","-105.33","2849.9","2018-07","23.1",",,,T","10.4",",,,T"
